,A,2,3,4,5,6,7,8,9,10,
20,[6873 868 894 0],[4077 940 907 0],[2248 863 851 0],[1657 816 745 0],[1584 773 773 0],[1516 807 795 0],[4028 866 879 0],[5621 994 1033 0],[9099 1130 1195 0],[41456 4963 5150 0],
21,[5415 1140 0 0],[4191 1211 0 0],[2298 1114 0 0],[1923 1104 0 0],[1815 1098 0 0],[1669 1071 0 0],[4345 1217 0 0],[5550 1429 0 0],[7284 1479 0 0],[36287 6433 0 0],
A-2,[370 1967 363 0],[505 2787 498 0],[552 2926 565 0],[617 1801 1712 0],[556 2905 564 0],[601 549 2957 0],[556 2961 610 0],[569 2975 533 0],[576 2996 546 0],[2065 10757 2176 0],
A-3,[366 1916 362 0],[542 3088 612 0],[511 2912 548 0],[566 2510 1068 0],[573 2140 1603 0],[546 2509 1018 0],[564 3142 554 0],[551 3106 600 0],[586 3139 568 0],[2146 11609 2205 0],
A-4,[399 2135 399 0],[607 3144 583 0],[613 3126 684 0],[541 2334 1075 0],[562 2568 1085 0],[582 640 3091 0],[558 3197 578 0],[614 3226 587 0],[554 3281 618 0],[2251 12422 2225 0],
A-5,[408 2296 424 0],[629 3507 668 0],[655 2536 1697 0],[568 3278 690 0],[551 2496 1429 0],[569 581 3307 0],[667 3656 642 0],[639 3637 631 0],[650 3584 647 0],[2316 13547 2375 0],
A-6,[421 2542 432 0],[668 3936 650 0],[653 2460 2095 0],[628 3645 644 0],[637 640 3758 0],[567 629 3136 0],[655 3917 660 0],[692 3934 640 0],[700 3937 652 0],[2480 14666 2490 0],
A-7,[427 2847 413 0],[729 680 4380 0],[4151 653 804 0],[705 641 4141 0],[649 658 4084 0],[651 625 3684 0],[4185 673 712 0],[4392 688 744 0],[711 4429 756 0],[2609 16370 2556 0],
A-8,[3064 471 472 0],[4494 685 731 0],[4059 664 875 0],[4343 698 715 0],[3998 681 623 0],[3510 647 707 0],[4362 734 724 0],[4350 704 735 0],[4800 720 728 0],[2762 17445 2682 0],
A-9,[3256 508 505 0],[4564 754 804 0],[4547 669 696 0],[3988 693 710 0],[3712 659 663 0],[3147 679 684 0],[4554 710 781 0],[4707 759 738 0],[4734 703 700 0],[19141 2869 2902 0],
A-10,[1929 292 271 0],[2053 354 348 0],[1876 306 324 0],[1390 326 329 0],[1799 332 351 0],[1250 301 296 0],[2053 397 415 0],[2160 370 349 0],[2809 375 394 0],[12160 1495 1616 0],
A-A,[136 101 107 1755],[193 189 304 2551],[170 212 263 2460],[183 188 1026 786],[213 211 189 2875],[195 186 173 2703],[202 203 194 2713],[191 195 219 2868],[202 189 187 2792],[756 744 711 10315],
2-2,[143 138 131 2043],[186 160 162 2373],[184 177 191 2795],[194 198 179 2713],[219 178 191 2726],[178 179 184 2512],[204 187 180 2822],[214 200 192 2636],[200 185 182 2718],[690 753 729 10034],
3-3,[135 144 128 1804],[207 184 181 2786],[167 177 167 2400],[182 186 199 2745],[157 207 184 2679],[178 196 180 2780],[198 229 203 2693],[187 179 227 2758],[198 220 183 2630],[708 751 734 9904],
4-4,[159 844 158 243],[183 1195 211 344],[148 1151 188 416],[151 1076 176 330],[210 169 1072 608],[186 186 1229 391],[178 1187 186 336],[199 1181 183 365],[188 1217 150 388],[740 654 744 10455],
5-5,[146 886 143 270],[203 188 1161 434],[177 155 1194 382],[175 175 1219 362],[174 157 993 337],[206 189 1272 362],[179 172 1194 388],[167 1143 214 329],[179 1131 279 382],[724 4442 719 1426],
6-6,[124 129 120 1846],[217 194 204 2881],[183 187 194 2711],[177 213 215 2817],[165 208 195 2705],[156 157 190 2544],[174 196 203 2820],[220 207 187 2746],[175 190 186 2778],[693 706 722 10070],
7-7,[123 149 133 1795],[179 187 203 2865],[190 199 172 2737],[192 202 206 2734],[223 178 192 2808],[197 205 194 2781],[166 177 167 2509],[192 174 194 2718],[195 173 170 2704],[678 709 774 10368],
8-8,[100 121 133 1986],[186 197 173 2769],[190 167 198 2627],[208 176 169 2753],[190 198 181 2857],[185 212 177 2791],[184 171 210 2594],[182 179 169 2308],[218 200 206 2879],[665 691 709 10241],
9-9,[128 137 140 1809],[1167 188 169 361],[196 190 196 2836],[1224 180 194 352],[230 181 178 2714],[1280 200 193 342],[1182 179 212 379],[195 183 179 2795],[179 201 174 2566],[708 699 713 9965],
10-10,[14111 2409 2451 5246],[20459 3320 3290 7116],[20497 3221 3406 7194],[20566 3367 3416 7446],[20529 3253 3496 7096],[20529 3495 3329 7116],[20609 3399 3439 7050],[20397 3482 3439 7287],[20237 3332 3392 7001],[73308 12052 11915 25529],
