,A,2,3,4,5,6,7,8,9,10,
18,[2945 2546 2589 0],[4090 3573 3630 0],[3993 3523 3600 0],[4215 3678 3797 0],[4016 3653 3573 0],[4028 3613 3473 0],[4042 3559 3653 0],[3928 3457 3626 0],[4300 3694 3596 0],[15335 13177 13554 0],
19,[3000 2610 2590 0],[4185 3630 3677 0],[4223 3663 3610 0],[4058 3622 3768 0],[4113 3669 3659 0],[4171 3599 3521 0],[4227 3644 3709 0],[4119 3688 3697 0],[4087 3537 3637 0],[15468 13705 13963 0],
20,[1025 860 851 0],[1387 1192 1166 0],[1349 1212 1199 0],[1359 1128 1144 0],[1280 1105 1192 0],[1226 1171 1109 0],[1353 1135 1120 0],[1261 1191 1155 0],[1423 1259 1267 0],[5323 4852 4676 0],
21,[1263 1161 0 0],[1730 1560 0 0],[1715 1589 0 0],[1656 1569 0 0],[1668 1584 0 0],[1657 1560 0 0],[1721 1538 0 0],[1774 1629 0 0],[1770 1633 0 0],[6857 6148 0 0],
A-2,[378 440 360 0],[586 656 656 0],[641 694 645 0],[637 691 612 0],[610 623 718 0],[622 591 685 0],[669 702 626 0],[587 743 618 0],[582 701 664 0],[2259 2574 2296 0],
A-3,[442 479 423 0],[632 702 634 0],[614 652 645 0],[597 690 608 0],[642 588 743 0],[640 637 724 0],[665 683 651 0],[672 706 616 0],[654 773 636 0],[2281 2670 2417 0],
A-4,[410 466 437 0],[636 731 637 0],[634 733 652 0],[574 659 763 0],[637 669 715 0],[670 708 699 0],[677 768 659 0],[653 766 641 0],[641 718 646 0],[2437 2751 2359 0],
A-5,[420 500 425 0],[717 751 683 0],[688 796 716 0],[644 691 747 0],[609 631 697 0],[677 649 804 0],[674 794 670 0],[732 760 684 0],[697 803 688 0],[2550 2845 2551 0],
A-6,[526 539 459 0],[698 693 832 0],[698 722 799 0],[657 662 817 0],[708 732 759 0],[675 659 766 0],[706 733 734 0],[697 808 662 0],[697 805 699 0],[2729 2952 2745 0],
A-7,[511 532 500 0],[786 714 805 0],[710 691 843 0],[707 711 809 0],[744 745 809 0],[716 708 880 0],[755 712 717 0],[847 701 769 0],[728 875 793 0],[2698 3067 2690 0],
A-8,[545 499 541 0],[897 743 762 0],[885 769 763 0],[883 810 724 0],[779 742 765 0],[833 742 790 0],[935 733 737 0],[798 768 704 0],[876 788 758 0],[3008 3077 2792 0],
A-9,[541 490 517 0],[913 808 802 0],[914 777 776 0],[870 737 819 0],[877 782 766 0],[858 765 841 0],[831 759 785 0],[985 758 804 0],[878 743 774 0],[3502 2956 3027 0],
A-10,[295 250 229 0],[428 409 373 0],[467 386 383 0],[473 363 393 0],[450 391 378 0],[442 371 371 0],[460 415 402 0],[468 404 427 0],[456 401 437 0],[1752 1484 1485 0],
A-A,[134 142 113 331],[190 190 210 474],[213 214 244 451],[236 179 224 495],[215 197 213 556],[198 220 251 402],[210 227 232 540],[208 238 220 459],[209 216 216 532],[774 809 780 2013],
2-2,[140 131 168 363],[198 187 166 424],[230 203 227 491],[207 199 240 511],[212 189 240 481],[253 205 233 537],[242 193 203 493],[216 201 201 544],[214 200 219 552],[788 834 756 1909],
3-3,[160 159 143 356],[209 221 218 516],[188 187 173 450],[260 187 211 526],[194 184 213 521],[205 218 203 507],[221 230 247 473],[221 229 207 519],[223 206 219 576],[820 825 765 1820],
4-4,[148 162 168 312],[216 252 208 436],[200 253 213 455],[212 187 177 393],[214 225 248 415],[186 260 255 408],[207 305 220 435],[213 234 222 396],[217 225 193 443],[820 784 792 1863],
5-5,[159 191 143 308],[200 217 237 490],[245 214 266 442],[194 226 258 418],[183 198 202 365],[217 223 260 419],[223 211 255 486],[214 226 249 435],[229 214 257 434],[734 880 803 1610],
6-6,[146 159 160 306],[207 224 253 551],[206 222 220 550],[210 209 213 549],[228 212 214 495],[188 164 204 449],[215 205 223 483],[200 251 216 562],[188 235 196 509],[819 816 795 1944],
7-7,[153 151 148 378],[200 216 232 525],[204 216 221 503],[211 190 225 509],[207 217 203 548],[214 189 221 519],[183 181 214 403],[198 222 225 494],[216 251 226 521],[725 768 808 1941],
8-8,[146 150 126 319],[221 197 210 539],[217 244 196 550],[202 223 203 503],[221 244 218 532],[222 221 240 493],[208 226 209 515],[183 174 185 419],[208 223 199 502],[783 780 762 1901],
9-9,[149 121 140 329],[191 246 209 460],[234 219 222 487],[246 217 238 399],[242 219 195 419],[255 189 216 458],[278 219 253 453],[194 226 221 481],[182 169 158 387],[769 744 759 1833],
10-10,[3220 2684 2742 6014],[4660 3881 3935 8172],[4609 3883 3962 8076],[4606 3905 3789 8135],[4671 3953 3908 8263],[4602 3939 3876 8265],[4732 3887 3907 8250],[4730 3878 3910 8288],[4747 3847 3854 8408],[16236 14006 13901 29364],
