,A,2,3,4,5,6,7,8,9,10,
16,[1177 1796 9027 0],[5533 1138 6448 0],[9811 1046 2303 0],[9368 1037 1560 0],[9582 1005 1057 0],[8305 966 1529 0],[1055 1044 11530 0],[1191 1130 12605 0],[2296 2112 12898 0],[4572 4562 56470 0],
17,[4013 1254 7084 0],[11518 1094 1159 0],[11119 1112 1101 0],[10412 1099 1064 0],[9571 1021 1095 0],[9457 1057 1069 0],[11553 1056 1058 0],[5463 1120 8363 0],[13446 1191 2731 0],[55156 4430 7256 0],
18,[9370 672 701 0],[8997 917 1020 0],[9351 935 925 0],[8043 871 942 0],[8195 961 900 0],[7105 855 864 0],[9660 998 901 0],[10009 931 928 0],[13434 1086 1036 0],[50583 3857 3981 0],
19,[8960 704 706 0],[9049 942 929 0],[8875 883 944 0],[7067 918 944 0],[6639 895 920 0],[6608 920 977 0],[8200 916 917 0],[10614 995 999 0],[12169 991 1025 0],[49662 3902 3902 0],
20,[4350 250 273 0],[1065 281 243 0],[1302 246 235 0],[424 245 256 0],[471 262 260 0],[498 252 226 0],[1909 242 244 0],[2563 286 269 0],[6187 373 365 0],[23680 1513 1452 0],
21,[3412 326 0 0],[1110 334 0 0],[1415 353 0 0],[542 297 0 0],[487 335 0 0],[509 318 0 0],[2125 338 0 0],[2649 381 0 0],[4639 437 0 0],[19288 1846 0 0],
A-2,[113 1130 137 0],[160 1476 300 0],[199 1640 186 0],[169 151 1675 0],[165 173 1734 0],[168 172 1792 0],[184 1654 167 0],[180 1667 181 0],[175 1675 161 0],[593 6596 604 0],
A-3,[107 1193 109 0],[160 1785 293 0],[144 1485 406 0],[164 1601 200 0],[160 219 1678 0],[181 151 1656 0],[148 1822 160 0],[172 1786 183 0],[139 1711 143 0],[635 6836 677 0],
A-4,[96 1318 113 0],[153 1885 192 0],[179 1855 239 0],[144 154 1626 0],[199 213 1658 0],[173 185 1623 0],[166 1804 161 0],[171 1848 182 0],[175 1866 191 0],[667 7198 649 0],
A-5,[126 1397 128 0],[188 2041 265 0],[231 1710 618 0],[179 167 1745 0],[171 192 1627 0],[148 197 1826 0],[209 2179 160 0],[207 2182 220 0],[223 2126 194 0],[660 7795 709 0],
A-6,[134 1566 131 0],[199 2185 239 0],[192 301 2175 0],[224 1814 192 0],[192 176 1888 0],[169 171 1745 0],[187 2330 255 0],[200 2405 212 0],[191 2364 192 0],[772 8741 805 0],
A-7,[166 1741 163 0],[1970 205 1024 0],[191 237 2418 0],[209 185 2188 0],[196 166 1979 0],[197 177 1989 0],[2542 184 250 0],[2680 239 215 0],[230 2570 220 0],[814 9723 818 0],
A-8,[1808 134 139 0],[234 200 2689 0],[210 190 2554 0],[2117 220 221 0],[219 205 2191 0],[185 190 1790 0],[2802 218 215 0],[2701 219 219 0],[2895 230 249 0],[4978 6533 842 0],
A-9,[1954 157 154 0],[205 185 2867 0],[2462 234 229 0],[1955 204 213 0],[1716 212 201 0],[1789 209 196 0],[2368 210 207 0],[2793 233 232 0],[2812 217 213 0],[11545 884 872 0],
A-10,[1141 74 98 0],[1200 103 87 0],[931 86 87 0],[389 79 70 0],[87 108 552 0],[89 94 558 0],[1266 101 106 0],[1099 105 119 0],[1848 132 104 0],[7108 473 463 0],
A-A,[49 45 39 994],[62 70 64 1733],[63 53 162 1377],[60 49 700 125],[63 54 51 1634],[59 54 89 1608],[63 70 62 1665],[42 75 62 1588],[64 47 56 1684],[214 198 218 6019],
2-2,[39 26 35 1146],[57 47 48 1533],[63 56 63 1716],[50 63 48 1623],[50 52 50 1742],[44 46 66 1634],[56 61 54 1712],[54 693 55 106],[58 68 52 1691],[218 204 199 6095],
3-3,[43 42 47 1164],[69 63 62 1774],[50 43 54 1486],[54 60 65 1564],[56 58 70 1626],[60 59 54 1653],[65 57 51 1824],[63 53 63 1604],[61 661 63 98],[209 220 200 6057],
4-4,[48 40 43 1127],[55 672 63 112],[56 738 100 127],[48 29 188 961],[43 496 239 103],[61 53 669 122],[59 676 77 126],[57 711 65 109],[73 74 56 1529],[183 188 229 5907],
5-5,[47 478 33 81],[69 65 701 113],[54 50 741 122],[48 60 739 113],[52 48 608 109],[61 58 686 130],[58 55 684 113],[66 52 689 126],[52 681 59 126],[203 2607 195 385],
6-6,[41 41 44 1055],[51 65 60 1592],[56 50 74 1612],[62 56 64 1667],[64 55 107 1559],[66 53 89 1442],[68 64 51 1664],[49 61 61 1709],[58 56 54 1693],[200 246 220 6084],
7-7,[41 43 33 1143],[52 52 65 1640],[55 73 65 1825],[53 44 51 1817],[61 51 48 1689],[59 62 54 1606],[51 39 63 1459],[48 54 58 1625],[53 58 57 1717],[204 217 209 6126],
8-8,[52 37 47 1110],[72 39 62 1793],[54 60 51 1494],[51 65 66 1754],[57 68 58 1628],[64 52 73 1713],[48 55 57 1729],[48 57 51 1387],[65 67 50 1777],[211 205 213 6299],
9-9,[38 37 41 1158],[54 59 54 1767],[68 54 47 1614],[59 55 68 1688],[646 49 57 143],[645 62 59 122],[688 45 64 114],[62 59 55 1675],[58 68 42 1395],[220 219 179 6051],
10-10,[8203 742 705 1424],[11913 974 1048 2236],[11977 1010 1012 1993],[12193 1012 984 2147],[11871 1013 1032 2152],[11977 1032 1003 2052],[12058 988 951 2190],[12074 967 1010 2140],[11901 1007 986 2101],[42656 3668 3478 7489],
