,A,2,3,4,5,6,7,8,9,10,
19,[48157 2431 2381 0],[51913 3200 3179 0],[52060 3146 3094 0],[46067 2938 3013 0],[36725 2965 2936 0],[34541 3008 3019 0],[52914 3222 3194 0],[62706 3201 3351 0],[68155 3300 3350 0],[282645 13302 13255 0],
20,[23439 851 892 0],[11135 890 866 0],[9356 959 859 0],[6017 825 790 0],[3841 781 807 0],[1517 822 856 0],[11705 907 948 0],[19162 1082 1088 0],[34531 1179 1255 0],[134570 5045 5048 0],
21,[16808 1091 0 0],[11307 1236 0 0],[9553 1148 0 0],[6104 1082 0 0],[3957 1128 0 0],[1739 1099 0 0],[12381 1219 0 0],[19508 1428 0 0],[24391 1522 0 0],[107792 6339 0 0],
A-2,[388 6081 335 0],[481 8314 521 0],[601 9392 600 0],[523 6967 2927 0],[576 557 9480 0],[553 547 9010 0],[540 9423 576 0],[581 9439 578 0],[551 9390 551 0],[2087 34701 2089 0],
A-3,[370 6236 369 0],[568 9883 679 0],[527 9159 800 0],[564 9039 1490 0],[537 9467 654 0],[518 542 8865 0],[591 10019 603 0],[589 10033 581 0],[570 10028 567 0],[2173 36931 2137 0],
A-4,[376 6378 367 0],[550 10182 677 0],[656 10104 698 0],[541 9443 572 0],[572 565 9726 0],[495 580 8251 0],[621 10141 540 0],[605 10156 553 0],[615 10580 609 0],[2213 39092 2297 0],
A-5,[418 7333 391 0],[616 11474 605 0],[611 11604 606 0],[653 11236 729 0],[605 590 9764 0],[599 610 8841 0],[610 11738 633 0],[626 11683 645 0],[679 11600 657 0],[2344 42925 2386 0],
A-6,[434 8046 422 0],[673 11971 1470 0],[662 11351 2200 0],[649 655 12747 0],[659 590 10842 0],[601 579 9173 0],[640 12800 683 0],[672 12879 641 0],[661 12932 684 0],[2460 47958 2505 0],
A-7,[439 9195 453 0],[9116 653 6094 0],[14315 696 900 0],[13187 711 741 0],[644 681 11523 0],[631 636 10365 0],[14014 694 672 0],[14546 710 708 0],[731 14663 769 0],[2676 54195 2565 0],
A-8,[10215 504 475 0],[14633 751 778 0],[7563 742 8030 0],[13856 730 691 0],[657 736 11764 0],[766 668 10570 0],[15023 785 692 0],[14479 715 745 0],[15772 766 730 0],[2896 58197 2705 0],
A-9,[10445 511 510 0],[14752 718 776 0],[15258 733 699 0],[13487 642 688 0],[688 678 9793 0],[8492 621 689 0],[15059 722 688 0],[15689 825 733 0],[15920 767 748 0],[65649 2974 3002 0],
A-10,[6340 250 231 0],[6421 328 333 0],[6736 329 355 0],[5692 355 365 0],[3636 332 317 0],[494 269 270 0],[6636 355 375 0],[6676 328 367 0],[10297 400 424 0],[42059 1668 1605 0],
A-A,[117 102 108 5430],[187 200 426 8630],[189 191 219 9349],[170 181 189 9403],[201 200 220 9120],[188 158 3686 343],[185 183 186 9088],[186 187 189 9179],[172 184 184 9241],[680 688 729 34270],
2-2,[131 136 139 6269],[143 3432 167 337],[193 186 164 9165],[226 189 193 9475],[198 194 194 9089],[210 183 196 8891],[177 188 196 9100],[190 194 191 9076],[194 211 196 9215],[671 680 698 33238],
3-3,[147 168 128 5888],[203 196 209 9450],[172 156 176 7842],[182 194 202 9241],[175 192 178 9076],[189 192 186 9078],[211 176 208 8895],[184 202 196 8956],[221 225 190 9013],[659 713 708 33423],
4-4,[135 2672 114 227],[171 3830 226 395],[186 3814 196 397],[167 3195 220 337],[177 3709 191 411],[199 3674 179 373],[202 3861 183 381],[186 3789 194 407],[182 207 212 8877],[761 675 712 32194],
5-5,[147 2552 122 236],[215 181 3841 373],[201 169 3810 394],[186 209 3625 407],[168 191 3398 339],[205 185 3839 370],[184 178 3834 389],[164 192 3783 369],[171 3690 204 356],[641 13846 666 1478],
6-6,[137 130 118 6031],[175 202 207 9286],[186 192 191 9142],[191 196 220 9238],[197 202 305 9215],[177 172 326 7500],[193 195 209 8909],[171 187 190 9001],[193 184 180 8821],[757 700 694 32840],
7-7,[131 129 109 6079],[172 181 222 9322],[172 176 208 9137],[204 180 202 9412],[207 202 220 9274],[201 201 188 9401],[180 167 145 7932],[190 190 198 8702],[166 191 212 8787],[709 701 704 32917],
8-8,[122 143 138 6274],[184 199 198 9150],[195 213 212 9420],[181 169 181 9352],[206 203 192 9320],[188 207 202 8995],[211 205 179 8888],[181 180 169 7925],[201 205 185 9192],[712 703 664 32675],
9-9,[134 137 128 6155],[3677 178 185 298],[202 196 196 8996],[3702 166 167 373],[3792 207 190 378],[3714 180 180 395],[3877 206 178 418],[295 158 189 9021],[168 153 198 7800],[679 652 724 33244],
10-10,[44600 2350 2397 5025],[63933 3365 3449 6999],[64108 3464 3458 7160],[63999 3307 3375 6975],[64375 3364 3418 7261],[64221 3399 3371 7247],[64026 3308 3358 6970],[63753 3442 3364 7076],[63934 3394 3457 7044],[228644 12053 12031 25587],
